gameid,circlecount,lamdacount/cn3,n,log(CC/n!),averagelen,logVar,3len/3!,4len/4!,...
1,478,72.000,9,-6.63222,6.50628,13.2461,4,2.16667,0.75,0.163889,0.022619,0.00198413,7.1649e-05
2,908,72.000,9,-5.99058,6.39427,13.8036,8,4.25,1.51667,0.325,0.0416667,0.00327381,0.000126764
3,788,36.000,8,-3.93510,6.91878,7.16719,8,4.5,1.51667,0.333333,0.0416667,0.00327381
4,794,28.000,10,-8.42733,5.59194,14.3334,8,4.5,1.51667,0.336111,0.0416667,9.92063e-05,0,0
5,824,52.000,10,-8.39024,5.58252,12.7838,8.66667,4.66667,1.6,0.344444,0.0420635,0.000198413,0,0
6,964,54.000,9,-5.93074,5.59336,24.3417,11,5.41667,1.86667,0.4,0.047619,0.000396825,5.51146e-06
7,1110,74.000,10,-8.09230,5.7045,17.72,11.3333,6.25,2,0.444444,0.0531746,0.00109127,5.51146e-05,0
8,1228,52.000,9,-5.68869,5.84039,17.1664,13.6667,7,2.23333,0.488889,0.0587302,0.0015377,7.1649e-05
9,1326,56.000,10,-7.91449,5.6003,9.34246,15.6667,7.83333,2.5,0.525,0.0603175,0.0015377,0,0
10,2004,78.000,10,-7.50151,6.08882,24.3656,20,9.83333,3.25,0.711111,0.0924603,0.00510913,0.000203924,8.2672e-06
11,2632,72.000,10,-7.22891,6.13678,24.3871,25,12.4167,4.16667,0.922222,0.121429,0.00768849,0.000270062,1.04718e-05
12,4076,88.000,10,-6.79154,6.89696,19.3378,29,14.6667,5,1.19444,0.186111,0.0176587,0.00121252,4.96032e-05
13,5612,86.000,10,-6.47175,7.22808,17.7569,33,16.5,5.83333,1.48056,0.25873,0.0290179,0.00214396,8.2672e-05
14,7286,100.000,10,-6.21070,7.24019,17.6481,38,19.6667,7.4,1.93611,0.342857,0.0387897,0.0027888,0.00010086
15,9148,92.000,10,-5.98312,7.25295,17.3688,43.3333,23.0833,8.96667,2.42778,0.440079,0.0502976,0.00348325,0.00012015
16,9256,58.000,11,-8.36928,6.7675,29.0727,45,23.5833,9.11667,2.46389,0.444841,0.050496,0.00349978,1.10229e-06,0
17,9686,80.000,11,-8.32387,6.81437,38.4578,47,24.4167,9.36667,2.52778,0.459921,0.0530754,0.00375882,1.43298e-05,3.00625e-07
18,10188,76.000,11,-8.27334,6.81017,38.1913,50.6667,26.25,9.83333,2.64444,0.482143,0.0556548,0.00393519,1.8739e-05,3.00625e-07
19,11756,98.000,11,-8.13019,6.96189,32.7243,54.3333,28.25,10.5833,2.89167,0.539286,0.0648313,0.00493276,7.66093e-05,1.10229e-06
20,13322,102.000,11,-8.00514,6.93605,33.034,60.3333,32.25,12.3,3.35278,0.615873,0.0724206,0.0053351,9.25926e-05,1.10229e-06
21,20874,104.000,11,-7.55605,7.64051,24.8138,68.6667,37,14.5833,4.21667,0.852778,0.117063,0.0108851,0.000501543,1.39791e-05
22,34896,142.000,11,-7.04218,8.57743,20.3791,75.3333,42.9167,17.5,5.45556,1.20119,0.19256,0.0218805,0.00155093,6.27305e-05
23,52788,128.000,11,-6.62827,8.82572,19.1485,84.3333,50,21.5333,7.1,1.69167,0.295635,0.0362765,0.002694,0.000101812
24,73448,136.000,11,-6.29797,8.9481,18.3112,94.3333,57.75,26.1833,9.05278,2.27778,0.417758,0.0527337,0.00396164,0.000145903
25,73506,58.000,11,-6.29719,8.94621,18.3126,95,57.9167,26.2833,9.06111,2.27937,0.418155,0.0527557,0.00396164,0.000145903
26,73614,84.000,12,-8.78062,8.073,35.8465,95.3333,58.6667,26.3167,9.09444,2.28254,0.418502,0.0528164,0.00396219,1.50313e-07,0
27,73698,68.000,12,-8.77948,8.07061,35.854,96.6667,59.0833,26.4167,9.12222,2.28611,0.4188,0.0528274,0.00396219,1.50313e-07,0
28,73824,68.000,12,-8.77778,8.06727,35.9759,98.6667,59.6667,26.5333,9.16111,2.29206,0.419345,0.0528439,0.00396219,1.50313e-07,0
29,74198,92.000,12,-8.77272,8.05957,35.998,101.333,60.9167,26.9833,9.26389,2.30952,0.421081,0.0529321,0.00396495,1.50313e-07,0
30,74686,78.000,12,-8.76617,8.04946,36.2493,105.333,62.5833,27.55,9.4,2.33254,0.423214,0.0530478,0.00396881,1.50313e-07,0
31,75580,92.000,12,-8.75427,8.03519,36.5101,109.333,64.5,28.3667,9.64444,2.37817,0.428125,0.0533179,0.00397542,1.50313e-07,0
32,77242,102.000,12,-8.73252,8.04943,44.764,112.667,66,29.05,9.85833,2.42421,0.435665,0.0542549,0.00405974,4.86011e-06,1.1691e-07
33,79628,106.000,12,-8.70209,8.06975,41.3968,116.667,67.9167,29.75,10.0944,2.48611,0.447073,0.0557815,0.00419478,1.10229e-05,2.3382e-07
34,86150,142.000,12,-8.62337,8.17713,35.7291,120,70.4167,31.0167,10.5639,2.61706,0.474554,0.0600364,0.00463845,3.68266e-05,9.26928e-07
35,86302,88.000,12,-8.62161,8.17374,35.7406,121,71,31.2667,10.6139,2.62341,0.475099,0.0600639,0.004639,3.68266e-05,9.26928e-07
36,86558,92.000,12,-8.61864,8.1693,35.8581,122.667,72.0833,31.4667,10.6944,2.63254,0.476488,0.0601301,0.00464231,3.68266e-05,9.26928e-07
37,86628,62.000,12,-8.61784,8.16835,35.8648,123.333,72.4167,31.5833,10.7056,2.63373,0.476587,0.0601576,0.00464561,3.69268e-05,9.26928e-07
38,86700,64.000,12,-8.61701,8.16743,35.8702,123.667,72.75,31.65,10.725,2.63532,0.476935,0.0601742,0.00464782,3.7027e-05,9.26928e-07
39,85428,80.000,11,-6.14688,8.24418,21.6524,124.333,73.5,31.8667,10.7667,2.64405,0.477927,0.0602623,0.00465112,3.71773e-05
40,85492,66.000,13,-11.19599,8.05165,40.4862,125.333,73.75,31.9667,10.7889,2.64603,0.478075,0.0602789,0.00465112,5.01042e-08,0,0
41,85550,80.000,13,-11.19531,8.05012,40.4904,126,74.25,32.0667,10.8,2.64881,0.478125,0.0602954,0.00465112,5.01042e-08,0,0
42,85630,64.000,13,-11.19437,8.04928,38.0998,127,74.4167,32.15,10.8167,2.65079,0.478373,0.0603395,0.00465388,1.00208e-07,0,0
43,85830,74.000,12,-8.62709,8.04733,38.1085,128.667,75.25,32.3333,10.8472,2.65357,0.479365,0.0604718,0.00466049,1.00208e-07,0
44,85940,68.000,13,-11.19076,8.04585,36.7571,130,75.5,32.4333,10.8694,2.65794,0.47996,0.0605104,0.00466215,1.50313e-07,0,0
45,86084,80.000,13,-11.18909,8.04391,36.7628,131,76.0833,32.5833,10.8917,2.66349,0.480704,0.0605765,0.00466435,1.50313e-07,0,0
46,86478,86.000,13,-11.18452,8.04329,31.956,132.333,76.8333,32.7667,10.9611,2.67302,0.48249,0.060808,0.00468364,7.01459e-07,0,0
47,87126,108.000,12,-8.61210,8.03482,32.1953,134.667,78.8333,33.3833,11.1222,2.70317,0.485615,0.0610229,0.00469466,7.01459e-07,0
48,87620,96.000,13,-11.17140,8.02958,31.2666,137.667,80.0833,33.8,11.2222,2.72381,0.488294,0.0612158,0.00470293,1.00208e-06,0,0
49,88500,100.000,12,-8.59646,8.0184,31.2874,141.333,82.4167,34.7,11.45,2.7623,0.49256,0.0615245,0.00471726,1.00208e-06,0
